Project ID,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Name,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Additional Certification(s),CORSIA Eligible,Account Holder,Retirement Reason,Retirement Reason Details,Date Issued,Retirement Year
ACR212,2018,ACR-US-212-2018-817-74940 to 76479,1540,43864,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",Environmental Benefit,Transaction Reference 13549,4/10/19 18:14,2020
ACR212,2018,ACR-US-212-2018-817-76480 to 76930,451,43864,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",Environmental Benefit,Transaction Reference 13550,4/10/19 18:14,2020
ACR212,2018,ACR-US-212-2018-817-76931 to 77388,458,43864,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",Environmental Benefit,Transaction Reference 13642,4/10/19 18:14,2020
ACR212,2018,ACR-US-212-2018-817-77389 to 77846,458,43864,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",Environmental Benefit,Transaction Reference 13663,4/10/19 18:14,2020
ACR212,2018,ACR-US-212-2018-817-5913 to 32098,26186,43784,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",On Behalf of Third Party,"Retired on behalf of Etsy, Inc.",4/10/19 18:14,2019
ACR212,2018,ACR-US-212-2018-817-5486 to 5644,159,43780,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",Environmental Benefit,Transaction Reference 13152,4/10/19 18:14,2019
ACR212,2018,ACR-US-212-2018-817-5645 to 5778,134,43780,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",Environmental Benefit,Transaction Reference 13155,4/10/19 18:14,2019
ACR212,2018,ACR-US-212-2018-817-5779 to 5912,134,43780,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",Environmental Benefit,Transaction Reference 13156,4/10/19 18:14,2019
ACR212,2018,ACR-US-212-2018-817-62792 to 65750,2959,43780,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",Environmental Benefit,Transaction Reference 13148,4/10/19 18:14,2019
ACR212,2018,ACR-US-212-2018-817-65751 to 67550,1800,43780,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",Environmental Benefit,Transaction Reference 13150,4/10/19 18:14,2019
ACR212,2018,ACR-US-212-2018-817-68884 to 69945,1062,43780,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",Environmental Benefit,Transaction Reference 13152,4/10/19 18:14,2019
ACR212,2018,ACR-US-212-2018-817-67551 to 68883,1333,43780,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",Environmental Benefit,Transaction Reference 13151,4/10/19 18:14,2019
ACR212,2018,ACR-US-212-2018-817-43071 to 56421,13351,43754,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,Carbonfund.org,Retail Program Requirements,Retired on behalf of Carbonfund.org's partner,4/10/19 18:14,2019
ACR212,2018,ACR-US-212-2018-817-85107 to 91771,6665,43754,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,Carbonfund.org,Retail Program Requirements,Retired on behalf of Carbonfund.org's partner,4/10/19 18:14,2019
ACR212,2014,ACR-US-212-2014-405-81956 to 82837,882,43714,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",On Behalf of Third Party,"Retired on behalf of Etsy, Inc.",2/3/16 20:55,2019
ACR212,2014,ACR-US-212-2014-405-16956 to 17955,1000,43714,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",On Behalf of Third Party,"Retired on behalf of Etsy, Inc.",2/3/16 20:55,2019
ACR212,2014,ACR-US-212-2014-405-67717 to 80955,13239,43714,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",On Behalf of Third Party,"Retired on behalf of Etsy, Inc.",2/3/16 20:55,2019
ACR212,2013,ACR-US-212-2013-407-60958 to 62525,1568,43714,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",On Behalf of Third Party,"Retired on behalf of Etsy, Inc.",2/3/16 20:55,2019
ACR212,2018,ACR-US-212-2018-817-5352 to 5485,134,43685,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",Environmental Benefit,Transaction Reference 12693,4/10/19 18:14,2019
ACR212,2018,ACR-US-212-2018-817-4635 to 4854,220,43685,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",Environmental Benefit,Transaction Reference 12687,4/10/19 18:14,2019
ACR212,2018,ACR-US-212-2018-817-4855 to 4954,100,43685,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",Environmental Benefit,Transaction Reference 12688,4/10/19 18:14,2019
ACR212,2018,ACR-US-212-2018-817-4955 to 4971,17,43685,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",Environmental Benefit,Transaction Reference 12689,4/10/19 18:14,2019
ACR212,2018,ACR-US-212-2018-817-4972 to 5221,250,43685,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",Environmental Benefit,Transaction Reference 12690,4/10/19 18:14,2019
ACR212,2018,ACR-US-212-2018-817-5222 to 5351,130,43685,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",Environmental Benefit,Transaction Reference 12691,4/10/19 18:14,2019
ACR212,2018,ACR-US-212-2018-817-56422 to 62791,6370,43685,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",Environmental Benefit,Transaction Reference 12692,4/10/19 18:14,2019
ACR212,2018,ACR-US-212-2018-817-4266 to 4634,369,43628,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",Environmental Benefit,Transaction Reference 10522,4/10/19 18:14,2019
ACR212,2013,ACR-US-212-2013-407-26333 to 60957,34625,43628,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",On Behalf of Third Party,"Retired on behalf of Etsy, Inc.",2/3/16 20:55,2019
ACR212,2018,ACR-US-212-2018-817-4080 to 4265,186,43607,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",Environmental Benefit,Transaction Reference 12182,4/10/19 18:14,2019
ACR212,2018,ACR-US-212-2018-817-1147 to 4079,2933,43605,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",Environmental Benefit,Transaction Reference 12181,4/10/19 18:14,2019
ACR212,2018,ACR-US-212-2018-817-1131 to 1146,16,43591,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",Environmental Benefit,Transaction Reference 11768,4/10/19 18:14,2019
ACR212,2018,ACR-US-212-2018-817-1 to 700,700,43581,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",Environmental Benefit,Transaction Reference 10522,4/10/19 18:14,2019
ACR212,2018,ACR-US-212-2018-817-701 to 1130,430,43581,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",Environmental Benefit,Transaction Reference 11767,4/10/19 18:14,2019
ACR212,2018,ACR-US-212-2018-817-41926 to 43070,1145,43573,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,245,On Behalf of Third Party,Retired on behalf of the World Economic Forum for the Young Global Leaders Annual Summit 2019,4/10/19 18:14,2019
ACR212,2013,ACR-US-212-2013-407-26201 to 26332,132,43502,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Retirement on behalf of clients for Q4 2018,2/3/16 20:55,2019
ACR212,2014,ACR-US-212-2014-405-47956 to 67716,19761,43468,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",On Behalf of Third Party,City of Palo Alto,2/3/16 20:55,2019
ACR212,2014,ACR-US-212-2014-405-27005 to 27885,881,43468,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",On Behalf of Third Party,City of Palo Alto,2/3/16 20:55,2019
ACR212,2013,ACR-US-212-2013-407-16958 to 25994,9037,43468,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",On Behalf of Third Party,City of Palo Alto,2/3/16 20:55,2019
ACR212,2013,ACR-US-212-2013-407-15995 to 16957,963,43453,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",Environmental Benefit,Transaction Reference 11258,2/3/16 20:55,2018
ACR212,2013,ACR-US-212-2013-407-26101 to 26200,100,43388,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,245,On Behalf of Third Party,Retired for the compensation of the carbon footprint of the Sustainable Development Impact Summit 2018,2/3/16 20:55,2018
ACR212,2014,ACR-US-212-2014-405-27956 to 47955,20000,43371,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",On Behalf of Third Party,City of Palo Alto,2/3/16 20:55,2018
ACR212,2014,ACR-US-212-2014-405-17956 to 27004,9049,43371,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",On Behalf of Third Party,City of Palo Alto,2/3/16 20:55,2018
ACR212,2013,ACR-US-212-2013-407-11101 to 15994,4894,43371,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",On Behalf of Third Party,City of Palo Alto,2/3/16 20:55,2018
ACR212,2013,ACR-US-212-2013-407-1101 to 11100,10000,43370,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"3Degrees Group, Inc.",On Behalf of Third Party,Transaction Reference 10219,2/3/16 20:55,2018
ACR212,2014,ACR-US-212-2014-405-16456 to 16955,500,43200,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,Carbonfund.org,On Behalf of Third Party,Retired on Behalf of the UUA-GA,2/3/16 20:55,2018
ACR212,2014,ACR-US-212-2014-405-6456 to 16455,10000,43192,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,Carbonfund.org,On Behalf of Third Party,Retired on behalf of the Andrew Lessman Foundation,2/3/16 20:55,2018
ACR212,2014,ACR-US-212-2014-405-1 to 6455,6455,43137,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,Carbonfund.org,On Behalf of Third Party,Retired on behalf of the Andrew Lessman Foundation,2/3/16 20:55,2018
ACR212,2012,ACR-US-212-2012-409-15572 to 19116,3545,43137,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,Carbonfund.org,On Behalf of Third Party,Retired on behalf of the Andrew Lessman Foundation,2/3/16 20:55,2018
ACR212,2012,ACR-US-212-2012-409-5572 to 15571,10000,43045,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,Carbonfund.org,On Behalf of Third Party,Retired on behalf of the Andrew Lessman Foundation,2/3/16 20:55,2017
ACR212,2013,ACR-US-212-2013-407-1001 to 1100,100,43024,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,245,Environmental Benefit,Retired for the compensation of the carbon footprint of the Sustainable Development Impact Summit,2/3/16 20:55,2017
ACR212,2012,ACR-US-212-2012-409-1 to 5571,5571,42992,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,Carbonfund.org,On Behalf of Third Party,Retired on behalf of the Andrew Lessman Foundation,2/3/16 20:55,2017
ACR212,2011,ACR-US-212-2011-411-1 to 14429,14429,42992,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,Carbonfund.org,On Behalf of Third Party,Retired on behalf of the Andrew Lessman Foundation,2/3/16 20:55,2017
ACR212,2013,ACR-US-212-2013-407-1 to 1000,1000,42936,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,Forest Carbon,Version 1.0,70mile radius of Grand Rapids,MINNESOTA,US,,,"Natural Capital Partners Americas, LLC",Retail Program Requirements,Retirement on behalf of clients for Q2 2017,2/3/16 20:55,2017
ACR222,2014,ACR-US-222-2014-750-3001 to 5620,2620,44164,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,,Carbon Financial Services Pty Ltd,On Behalf of Third Party,City of Austin Office of Sustainability FY2018-2019 GHG emissions,8/31/18 5:33,2020
ACR222,2014,ACR-US-222-2014-750-5621 to 6400,780,44164,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,,Carbon Financial Services Pty Ltd,On Behalf of Third Party,City of Austin Convention Center FY2018-2019 GHG emissions,8/31/18 5:33,2020
ACR222,2013,ACR-US-222-2013-752-1 to 39,39,43902,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,,Climate Smart Group,On Behalf of Third Party,Suncor FORGE Event,8/31/18 5:33,2020
ACR222,2012,ACR-US-222-2012-754-1 to 8808,8808,43868,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,,"Ducks Unlimited, Inc.",Environmental Benefit,On behalf of USDA Conservation Innovation Grant Program,8/31/18 5:33,2020
ACR222,2012,ACR-US-222-2012-754-8809 to 9350,542,43868,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,,"Ducks Unlimited, Inc.",Environmental Benefit,On behalf of 4th Cohort of Homeward Bound,8/31/18 5:33,2020
ACR222,2011,ACR-US-222-2011-756-1 to 7599,7599,43868,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,,"Ducks Unlimited, Inc.",Environmental Benefit,On behalf of USDA Conservation Innovation Grant Program,8/31/18 5:33,2020
ACR222,2010,ACR-US-222-2010-758-1921 to 3748,1828,43868,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,,"Ducks Unlimited, Inc.",Environmental Benefit,On behalf of USDA Conservation Innovation Grant Program,8/31/18 5:33,2020
ACR222,2010,ACR-US-222-2010-758-1 to 569,569,43431,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,,Carbon Financial Services Pty Ltd,On Behalf of Third Party,569 retired for City of Austin Office of Sustainability FY 2016 GHGs,8/31/18 5:33,2018
ACR222,2010,ACR-US-222-2010-758-570 to 719,150,43431,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,,Carbon Financial Services Pty Ltd,On Behalf of Third Party,150 retired for City of Austin Office of Sustainability FY 2017 GHGs,8/31/18 5:33,2018
