Project ID,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Name,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Additional Certification(s) / SDGs,CORSIA Eligible,Account Holder,Retirement Reason,Retirement Reason Details,Retirement Year,CAR Retirement Data
CAR400,2014,CAR-1-US-400-4-963-UT-2014-1818-50001 to 100000,50000,5/25/16,South Jordan Landfill Gas Destruction Project,Landfill Gas Capture/Combustion,Version 3.0,South Jordan,UTAH,US,,No,Schneider Electric,Other,Green-e Climate RY2015,2016,
CAR400,2013,CAR-1-US-400-4-963-UT-2013-1411-27698 to 72234,44537,5/25/16,South Jordan Landfill Gas Destruction Project,Landfill Gas Capture/Combustion,Version 3.0,South Jordan,UTAH,US,,No,Schneider Electric,Other,Green-e Climate RY2015,2016,
CAR400,2012,CAR-1-US-400-4-963-UT-2012-1327-124193 to 130454,6262,4/22/16,South Jordan Landfill Gas Destruction Project,Landfill Gas Capture/Combustion,Version 3.0,South Jordan,UTAH,US,,No,3Degrees Inc.,Other,Green-e Climate RY2015,2016,
CAR400,2013,CAR-1-US-400-4-963-UT-2013-1411-27504 to 27697,194,11/3/15,South Jordan Landfill Gas Destruction Project,Landfill Gas Capture/Combustion,Version 3.0,South Jordan,UTAH,US,,No,Schneider Electric,On Behalf of Third Party,Retirement on behalf of FXFowle Architects,2015,
CAR400,2013,CAR-1-US-400-4-963-UT-2013-1411-27001 to 27503,503,11/3/15,South Jordan Landfill Gas Destruction Project,Landfill Gas Capture/Combustion,Version 3.0,South Jordan,UTAH,US,,No,Schneider Electric,On Behalf of Third Party,Retirement on behalf of Computershare,2015,
CAR400,2012,CAR-1-US-400-4-963-UT-2012-1327-120458 to 122897,2440,5/27/15,South Jordan Landfill Gas Destruction Project,Landfill Gas Capture/Combustion,Version 3.0,South Jordan,UTAH,US,,No,3Degrees Inc.,On Behalf of Third Party,StudentUniverse.com,2015,
CAR400,2012,CAR-1-US-400-4-963-UT-2012-1327-122898 to 123027,130,5/27/15,South Jordan Landfill Gas Destruction Project,Landfill Gas Capture/Combustion,Version 3.0,South Jordan,UTAH,US,,No,3Degrees Inc.,On Behalf of Third Party,Hancock United Church of Christ,2015,
CAR400,2012,CAR-1-US-400-4-963-UT-2012-1327-123028 to 124192,1165,5/27/15,South Jordan Landfill Gas Destruction Project,Landfill Gas Capture/Combustion,Version 3.0,South Jordan,UTAH,US,,No,3Degrees Inc.,On Behalf of Third Party,"3form, Inc.",2015,
CAR400,2012,CAR-1-US-400-4-963-UT-2012-1327-116139 to 120457,4319,5/27/15,South Jordan Landfill Gas Destruction Project,Landfill Gas Capture/Combustion,Version 3.0,South Jordan,UTAH,US,,No,3Degrees Inc.,On Behalf of Third Party,"Kohls Department Stores, Inc.",2015,
CAR400,2012,CAR-1-US-400-4-963-UT-2012-1327-115955 to 116138,184,3/12/15,South Jordan Landfill Gas Destruction Project,Landfill Gas Capture/Combustion,Version 3.0,South Jordan,UTAH,US,,No,3Degrees Inc.,Other,Green-e Climate RY2014,2015,
CAR400,2013,CAR-1-US-400-4-963-UT-2013-1411-83923 to 133538,49616,1/28/15,South Jordan Landfill Gas Destruction Project,Landfill Gas Capture/Combustion,Version 3.0,South Jordan,UTAH,US,,No,"Blue Source, LLC",On Behalf of Third Party,Carbonfund.org on behalf of Biogen Idec. Inc,2015,
CAR400,2013,CAR-1-US-400-4-963-UT-2013-1411-77001 to 83922,6922,12/23/14,South Jordan Landfill Gas Destruction Project,Landfill Gas Capture/Combustion,Version 3.0,South Jordan,UTAH,US,,No,Just Energy Income Fund,On Behalf of Third Party,"Retirement on behalf of NHL Enterprises, L.P.",2014,
CAR400,2012,CAR-1-US-400-4-963-UT-2012-1327-69150 to 115954,46805,9/15/14,South Jordan Landfill Gas Destruction Project,Landfill Gas Capture/Combustion,Version 3.0,South Jordan,UTAH,US,,No,3Degrees Inc.,On Behalf of Third Party,,2014,
CAR400,2012,CAR-1-US-400-4-963-UT-2012-1327-21492 to 69149,47658,9/15/14,South Jordan Landfill Gas Destruction Project,Landfill Gas Capture/Combustion,Version 3.0,South Jordan,UTAH,US,,No,3Degrees Inc.,On Behalf of Third Party,,2014,
CAR400,2013,CAR-1-US-400-4-963-UT-2013-1411-1 to 27000,27000,3/21/14,South Jordan Landfill Gas Destruction Project,Landfill Gas Capture/Combustion,Version 3.0,South Jordan,UTAH,US,,No,"Blue Source, LLC",On Behalf of Third Party,Retired for Interface Inc 2013 Cool Carpet Program,2014,
CAR400,2011,CAR-1-US-400-4-963-UT-2011-992-25251 to 25759,509,12/27/13,South Jordan Landfill Gas Destruction Project,Landfill Gas Capture/Combustion,Version 3.0,South Jordan,UTAH,US,,No,"Blue Source, LLC",Retirement for Person or Organization,Retired for Blue Source LLC and Blue Source Canada,2013,
CAR400,2012,CAR-1-US-400-4-963-UT-2012-1327-1 to 21491,21491,12/26/13,South Jordan Landfill Gas Destruction Project,Landfill Gas Capture/Combustion,Version 3.0,South Jordan,UTAH,US,,No,"Blue Source, LLC",On Behalf of Third Party,Retired for Interface Inc 2014 Cool Carpet Program,2013,
CAR400,2011,CAR-1-US-400-4-963-UT-2011-992-1 to 25000,25000,12/28/12,South Jordan Landfill Gas Destruction Project,Landfill Gas Capture/Combustion,Version 3.0,South Jordan,UTAH,US,,No,"Blue Source, LLC",On Behalf of Third Party,Retired for Interface Inc 2012 Cool Carpet Program,2012,
CAR400,2011,CAR-1-US-400-4-963-UT-2011-719-1 to 45000,45000,6/14/12,South Jordan Landfill Gas Destruction Project,Landfill Gas Capture/Combustion,Version 3.0,South Jordan,UTAH,US,,No,"Blue Source, LLC",On Behalf of Third Party,Retired for Interface Inc 2012 Cool Carpet Program,2012,
CAR400,2010,CAR-1-US-400-4-963-UT-2010-515-1 to 77458,77458,11/15/11,South Jordan Landfill Gas Destruction Project,Landfill Gas Capture/Combustion,Version 3.0,South Jordan,UTAH,US,,No,ClimateCare Limited,On Behalf of Third Party,Retirement on behalf of eBay,2011,
CAR400,2010,CAR-1-US-400-4-963-UT-2010-289-1 to 14956,14956,5/17/11,South Jordan Landfill Gas Destruction Project,Landfill Gas Capture/Combustion,Version 3.0,South Jordan,UTAH,US,,No,EcoSecurities International Limited,On Behalf of Third Party,Ecosecurities retires on behalf of eBay,2011,
CAR400,2009,CAR-1-US-400-4-963-UT-2009-290-20001 to 38622,18622,5/17/11,South Jordan Landfill Gas Destruction Project,Landfill Gas Capture/Combustion,Version 3.0,South Jordan,UTAH,US,,No,EcoSecurities International Limited,On Behalf of Third Party,Ecosecurities retires on behalf of eBay,2011,
CAR402,2009,CAR-1-US-402-5-205-ID-2009-325-1 to 708,708,5/23/14,The Dry Creek Dairy BioFactory® Project,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,No,Bonneville Environmental Foundation,Environmental Benefit,FY13-14 Sales,2014,
CAR402,2008,CAR-1-US-402-5-205-ID-2008-324-2749 to 3019,271,5/23/14,The Dry Creek Dairy BioFactory® Project,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,No,Bonneville Environmental Foundation,Environmental Benefit,FY2013-14 Sales,2014,
CAR402,2008,CAR-1-US-402-5-205-ID-2008-324-3020 to 3792,773,5/23/14,The Dry Creek Dairy BioFactory® Project,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,No,Bonneville Environmental Foundation,Environmental Benefit,FY12-13 Sales,2014,
CAR402,2008,CAR-1-US-402-5-205-ID-2008-324-2317 to 2748,432,5/14/12,The Dry Creek Dairy BioFactory® Project,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,,2012,
CAR402,2008,CAR-1-US-402-5-205-ID-2008-324-1 to 70,70,5/13/11,The Dry Creek Dairy BioFactory® Project,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,ECOregon,2011,
CAR402,2008,CAR-1-US-402-5-205-ID-2008-324-2252 to 2266,15,5/13/11,The Dry Creek Dairy BioFactory® Project,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Winderlea Wine Company,2011,
CAR402,2008,CAR-1-US-402-5-205-ID-2008-324-2267 to 2316,50,5/13/11,The Dry Creek Dairy BioFactory® Project,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,ECOregon,2011,
CAR402,2008,CAR-1-US-402-5-205-ID-2008-324-680 to 786,107,5/13/11,The Dry Creek Dairy BioFactory® Project,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Chehalem Winery,2011,
CAR402,2008,CAR-1-US-402-5-205-ID-2008-324-787 to 875,89,5/13/11,The Dry Creek Dairy BioFactory® Project,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Cooper Mountain Vineyard,2011,
CAR402,2008,CAR-1-US-402-5-205-ID-2008-324-876 to 963,88,5/13/11,The Dry Creek Dairy BioFactory® Project,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Left Coast Cellars,2011,
CAR402,2008,CAR-1-US-402-5-205-ID-2008-324-964 to 1513,550,5/13/11,The Dry Creek Dairy BioFactory® Project,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Lemelson Vineyards,2011,
CAR402,2008,CAR-1-US-402-5-205-ID-2008-324-1514 to 1572,59,5/13/11,The Dry Creek Dairy BioFactory® Project,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Mahonia Vineyard,2011,
CAR402,2008,CAR-1-US-402-5-205-ID-2008-324-1573 to 1743,171,5/13/11,The Dry Creek Dairy BioFactory® Project,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Soter Vineyards,2011,
CAR402,2008,CAR-1-US-402-5-205-ID-2008-324-1744 to 1873,130,5/13/11,The Dry Creek Dairy BioFactory® Project,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Stoller Vineyards,2011,
CAR402,2008,CAR-1-US-402-5-205-ID-2008-324-1874 to 2251,378,5/13/11,The Dry Creek Dairy BioFactory® Project,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Willamette Valley Vineyards,2011,
CAR402,2008,CAR-1-US-402-5-205-ID-2008-324-71 to 163,93,5/13/11,The Dry Creek Dairy BioFactory® Project,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Mendocino Wine Group,2011,
CAR402,2008,CAR-1-US-402-5-205-ID-2008-324-164 to 186,23,5/13/11,The Dry Creek Dairy BioFactory® Project,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Abacela Vineyards,2011,
CAR402,2008,CAR-1-US-402-5-205-ID-2008-324-187 to 299,113,5/13/11,The Dry Creek Dairy BioFactory® Project,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Sokol Blosser,2011,
CAR402,2008,CAR-1-US-402-5-205-ID-2008-324-300 to 487,188,5/13/11,The Dry Creek Dairy BioFactory® Project,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Adelsheim Vineyard,2011,
CAR402,2008,CAR-1-US-402-5-205-ID-2008-324-488 to 679,192,5/13/11,The Dry Creek Dairy BioFactory® Project,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,A to Z Wineworks / Rex Hill Winery,2011,
CAR403,2011,CAR-1-US-403-4-963-AL-2011-684-7931 to 13874,5944,6/28/21,Black Warrior Solid Waste Facility,Landfill Gas Capture/Combustion,Version 2.0,Coker,ALABAMA,US,,No,"Indigo Minerals, LLC",Other,Q2 Estimates,2021,
CAR403,2011,CAR-1-US-403-4-963-AL-2011-684-1 to 7930,7930,3/30/21,Black Warrior Solid Waste Facility,Landfill Gas Capture/Combustion,Version 2.0,Coker,ALABAMA,US,,No,"Indigo Minerals, LLC",Environmental Benefit,Q1 Estimates,2021,
CAR403,2011,CAR-1-US-403-4-963-AL-2011-527-2639 to 6985,4347,5/22/20,Black Warrior Solid Waste Facility,Landfill Gas Capture/Combustion,Version 2.0,Coker,ALABAMA,US,,No,"3Degrees Group, Inc",Other,Calendar Year 2018 Deliveries,2020,
CAR403,2009,CAR-1-US-403-4-963-AL-2009-222-1 to 23733,23733,3/26/20,Black Warrior Solid Waste Facility,Landfill Gas Capture/Combustion,Version 2.0,Coker,ALABAMA,US,,No,Poseidon Resources (Channelside) LP,Compliance Requirements,GHG 2019,2020,
CAR403,2009,CAR-1-US-403-4-963-AL-2009-262-1 to 40621,40621,3/26/20,Black Warrior Solid Waste Facility,Landfill Gas Capture/Combustion,Version 2.0,Coker,ALABAMA,US,,No,Poseidon Resources (Channelside) LP,Compliance Requirements,GHG Plan,2020,
CAR403,2009,CAR-1-US-403-4-963-AL-2009-218-1 to 3917,3917,3/26/20,Black Warrior Solid Waste Facility,Landfill Gas Capture/Combustion,Version 2.0,Coker,ALABAMA,US,,No,Poseidon Resources (Channelside) LP,Compliance Requirements,GHG 2019,2020,
CAR403,2011,CAR-1-US-403-4-963-AL-2011-527-33747 to 36190,2444,6/15/17,Black Warrior Solid Waste Facility,Landfill Gas Capture/Combustion,Version 2.0,Coker,ALABAMA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-2,2017,
CAR403,2011,CAR-1-US-403-4-963-AL-2011-527-36191 to 36347,157,6/15/17,Black Warrior Solid Waste Facility,Landfill Gas Capture/Combustion,Version 2.0,Coker,ALABAMA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-3,2017,
CAR403,2011,CAR-1-US-403-4-963-AL-2011-527-1 to 2638,2638,6/7/17,Black Warrior Solid Waste Facility,Landfill Gas Capture/Combustion,Version 2.0,Coker,ALABAMA,US,,No,3Degrees Inc.,On Behalf of Third Party,3D Commercial Customers,2017,
CAR403,2010,CAR-1-US-403-4-963-AL-2010-423-1 to 30000,30000,6/6/17,Black Warrior Solid Waste Facility,Landfill Gas Capture/Combustion,Version 2.0,Coker,ALABAMA,US,,No,3Degrees Inc.,On Behalf of Third Party,3D Commercial Customers,2017,
CAR403,2011,CAR-1-US-403-4-963-AL-2011-527-6986 to 11347,4362,5/30/17,Black Warrior Solid Waste Facility,Landfill Gas Capture/Combustion,Version 2.0,Coker,ALABAMA,US,,No,Schneider Electric,Other,Green-e Climate RY2016,2017,
CAR403,2010,CAR-1-US-403-4-963-AL-2010-423-34872 to 35621,750,5/30/17,Black Warrior Solid Waste Facility,Landfill Gas Capture/Combustion,Version 2.0,Coker,ALABAMA,US,,No,Schneider Electric,On Behalf of Third Party,"Retirement on behalf of offCents, Inc.",2017,
CAR403,2010,CAR-1-US-403-4-963-AL-2010-423-30001 to 34871,4871,5/30/17,Black Warrior Solid Waste Facility,Landfill Gas Capture/Combustion,Version 2.0,Coker,ALABAMA,US,,No,Schneider Electric,Other,Green-e Climate RY2016,2017,
CAR403,2011,CAR-1-US-403-4-963-AL-2011-527-33252 to 33746,495,5/17/17,Black Warrior Solid Waste Facility,Landfill Gas Capture/Combustion,Version 2.0,Coker,ALABAMA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-3,2017,
CAR403,2011,CAR-1-US-403-4-963-AL-2011-527-28692 to 33251,4560,5/17/17,Black Warrior Solid Waste Facility,Landfill Gas Capture/Combustion,Version 2.0,Coker,ALABAMA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-2,2017,
CAR403,2011,CAR-1-US-403-4-963-AL-2011-527-26797 to 28691,1895,5/17/17,Black Warrior Solid Waste Facility,Landfill Gas Capture/Combustion,Version 2.0,Coker,ALABAMA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-1,2017,
CAR403,2011,CAR-1-US-403-4-963-AL-2011-527-18664 to 20263,1600,4/10/17,Black Warrior Solid Waste Facility,Landfill Gas Capture/Combustion,Version 2.0,Coker,ALABAMA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-1,2017,
CAR403,2011,CAR-1-US-403-4-963-AL-2011-527-20264 to 20700,437,4/10/17,Black Warrior Solid Waste Facility,Landfill Gas Capture/Combustion,Version 2.0,Coker,ALABAMA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-3,2017,
CAR403,2011,CAR-1-US-403-4-963-AL-2011-527-20701 to 26796,6096,4/10/17,Black Warrior Solid Waste Facility,Landfill Gas Capture/Combustion,Version 2.0,Coker,ALABAMA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-2,2017,
CAR403,2011,CAR-1-US-403-4-963-AL-2011-527-11855 to 12314,460,3/7/17,Black Warrior Solid Waste Facility,Landfill Gas Capture/Combustion,Version 2.0,Coker,ALABAMA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-3,2017,
CAR403,2011,CAR-1-US-403-4-963-AL-2011-527-12315 to 18663,6349,3/7/17,Black Warrior Solid Waste Facility,Landfill Gas Capture/Combustion,Version 2.0,Coker,ALABAMA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-2,2017,
CAR403,2011,CAR-1-US-403-4-963-AL-2011-527-11348 to 11854,507,3/7/17,Black Warrior Solid Waste Facility,Landfill Gas Capture/Combustion,Version 2.0,Coker,ALABAMA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-1,2017,
CAR403,2010,CAR-1-US-403-4-963-AL-2010-346-1 to 36097,36097,1/28/11,Black Warrior Solid Waste Facility,Landfill Gas Capture/Combustion,Version 2.0,Coker,ALABAMA,US,,No,J.P. Morgan Chase Bank,On Behalf of Third Party,Third Party Purchase,2011,
CAR406,2020,CAR-1-US-406-4-199-WI-2020-6546-1 to 40967,40967,10/28/21,Moccasin Mike Landfill Gas Project,Landfill Gas Capture/Combustion,Version 4.0,Superior,WISCONSIN,US,,No,"Element Markets Emissions, LLC",On Behalf of Third Party,,2021,
CAR406,2019,CAR-1-US-406-4-199-WI-2019-6015-1 to 47365,47365,9/15/20,Moccasin Mike Landfill Gas Project,Landfill Gas Capture/Combustion,Version 4.0,Superior,WISCONSIN,US,,No,"Element Markets Emissions, LLC",On Behalf of Third Party,,2020,
CAR406,2018,CAR-1-US-406-4-199-WI-2018-5723-1 to 48719,48719,9/25/19,Moccasin Mike Landfill Gas Project,Landfill Gas Capture/Combustion,Version 3.0,Superior,WISCONSIN,US,,No,"Element Markets Emissions, LLC",On Behalf of Third Party,,2019,
CAR406,2009,CAR-1-US-406-4-199-WI-2009-381-1 to 4053,4053,5/6/19,Moccasin Mike Landfill Gas Project,Landfill Gas Capture/Combustion,Version 3.0,Superior,WISCONSIN,US,,No,Schneider Electric,Other,Green-e Climate RY2018,2019,
CAR406,2017,CAR-1-US-406-4-199-WI-2017-5501-1 to 54708,54708,10/8/18,Moccasin Mike Landfill Gas Project,Landfill Gas Capture/Combustion,Version 2.0,Superior,WISCONSIN,US,,No,"Element Markets Emissions, LLC",On Behalf of Third Party,,2018,
CAR406,2012,CAR-1-US-406-4-199-WI-2012-1068-1 to 29480,29480,7/19/18,Moccasin Mike Landfill Gas Project,Landfill Gas Capture/Combustion,Version 3.0,Superior,WISCONSIN,US,,No,Schneider Electric,On Behalf of Third Party,"Retirement on behalf of Capital One Services, LLC",2018,
CAR406,2016,CAR-1-US-406-4-199-WI-2016-4371-1 to 36593,36593,4/17/18,Moccasin Mike Landfill Gas Project,Landfill Gas Capture/Combustion,Version 3.0,Superior,WISCONSIN,US,,No,"Element Markets, LLC",On Behalf of Third Party,,2018,
CAR406,2015,CAR-1-US-406-4-199-WI-2015-2017-1 to 47517,47517,9/19/16,Moccasin Mike Landfill Gas Project,Landfill Gas Capture/Combustion,Version 3.0,Superior,WISCONSIN,US,,No,"Element Markets, LLC",On Behalf of Third Party,,2016,
CAR406,2014,CAR-1-US-406-4-199-WI-2014-1695-1 to 34420,34420,12/4/15,Moccasin Mike Landfill Gas Project,Landfill Gas Capture/Combustion,Version 3.0,Superior,WISCONSIN,US,,No,"Element Markets, LLC",On Behalf of Third Party,,2015,
CAR406,2013,CAR-1-US-406-4-199-WI-2013-1407-1 to 33031,33031,8/4/15,Moccasin Mike Landfill Gas Project,Landfill Gas Capture/Combustion,Version 3.0,Superior,WISCONSIN,US,,No,Just Energy Income Fund,Retail Program Requirements,Retirement for 2013 NY voluntary carbon demand,2015,
CAR406,2010,CAR-1-US-406-4-199-WI-2010-380-6306 to 6307,2,7/8/13,Moccasin Mike Landfill Gas Project,Landfill Gas Capture/Combustion,Version 3.0,Superior,WISCONSIN,US,,No,"Carbon Capital Advisors, LLC",Environmental Benefit,,2013,
CAR408,2007,CAR-1-US-408-1-102-CA-2007-207-44125 to 48124,4000,5/22/20,Big River / Salmon Creek Forests,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,No,The Conservation Fund,On Behalf of Third Party,retired on behalf of American Licorice,2020,
CAR408,2007,CAR-1-US-408-1-102-CA-2007-207-40125 to 44124,4000,5/29/19,Big River / Salmon Creek Forests,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,No,The Conservation Fund,On Behalf of Third Party,,2019,
CAR408,2007,CAR-1-US-408-1-102-CA-2007-207-39428 to 39444,17,3/30/19,Big River / Salmon Creek Forests,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,11th Hour Racing,2019,
CAR408,2007,CAR-1-US-408-1-102-CA-2007-207-39345 to 39427,83,3/29/19,Big River / Salmon Creek Forests,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,No,Bonneville Environmental Foundation,Retirement for Person or Organization,BEF Customers,2019,
