Date Issued,Project ID,Project Name,Project Developer,Project Type,Protocol Version,ARB Eligible,CORSIA Qualified,Vintage,"Issuance 
Year",Total Credits Issued,Credits Issued to Project,Credits Issued to Buffer Pool,Project Site Location,Project Site State,Project Site Country,Additional Certification(s),Verifier,Project Website
8/29/14,ACR204,Improvements in Vehicle Efficiency for Marten Transport,"Truckers Carbon Exchange, Inc.",Transport / Fleet Efficiency,Version 2.0,No,No,2008,2014,5890,5890,0,US (48 States),WISCONSIN,US,"Industry, Innovation and Infrastructure;Sustainable Cities and Communities;Climate Action",,none
6/14/17,ACR205,Emission Reductions in California Rice Management Systems,Terra Global Capital,Agricultural Land Management,Version 1.1,No,No,2013,2017,195,195,0,Colusa and Glenn Counties in California’s Sacramento Valley.,CALIFORNIA,US,Zero Hunger;Clean Water and Sanitation;Climate Action;Life on Land,"Environmental Services, Inc.",
6/14/17,ACR205,Emission Reductions in California Rice Management Systems,Terra Global Capital,Agricultural Land Management,Version 1.1,No,No,2012,2017,7,7,0,Colusa and Glenn Counties in California’s Sacramento Valley.,CALIFORNIA,US,Zero Hunger;Clean Water and Sanitation;Climate Action;Life on Land,,
11/19/14,ACR206,2014-P4,EOS Climate Inc,Ozone Depleting Substances,20-Oct-11,Yes,No,2014,2014,71825,71825,0,El Dorado,ARKANSAS,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action",NSF International Strategic Registrations (NSF-ISR),www.eosclimate.com
7/2/15,ACR207,Improvements in Vehicle Efficiency for Crete Carrier Corp,"Truckers Carbon Exchange, Inc.",Transport / Fleet Efficiency,Version 2.0,No,No,2014,2015,59123,59123,0,Us (48 States),NEBRASKA,US,"Industry, Innovation and Infrastructure;Sustainable Cities and Communities;Climate Action",SCS Global Services (Scientific Certification Systems),
8/29/14,ACR207,Improvements in Vehicle Efficiency for Crete Carrier Corp,"Truckers Carbon Exchange, Inc.",Transport / Fleet Efficiency,Version 2.0,No,No,2013,2014,54753,54753,0,Us (48 States),NEBRASKA,US,"Industry, Innovation and Infrastructure;Sustainable Cities and Communities;Climate Action",SCS Global Services (Scientific Certification Systems),
8/29/14,ACR207,Improvements in Vehicle Efficiency for Crete Carrier Corp,"Truckers Carbon Exchange, Inc.",Transport / Fleet Efficiency,Version 2.0,No,No,2012,2014,46239,46239,0,Us (48 States),NEBRASKA,US,"Industry, Innovation and Infrastructure;Sustainable Cities and Communities;Climate Action",SCS Global Services (Scientific Certification Systems),
8/29/14,ACR207,Improvements in Vehicle Efficiency for Crete Carrier Corp,"Truckers Carbon Exchange, Inc.",Transport / Fleet Efficiency,Version 2.0,No,No,2011,2014,40900,40900,0,Us (48 States),NEBRASKA,US,"Industry, Innovation and Infrastructure;Sustainable Cities and Communities;Climate Action",SCS Global Services (Scientific Certification Systems),
8/29/14,ACR207,Improvements in Vehicle Efficiency for Crete Carrier Corp,"Truckers Carbon Exchange, Inc.",Transport / Fleet Efficiency,Version 2.0,No,No,2010,2014,28429,28429,0,Us (48 States),NEBRASKA,US,"Industry, Innovation and Infrastructure;Sustainable Cities and Communities;Climate Action",SCS Global Services (Scientific Certification Systems),
8/29/14,ACR207,Improvements in Vehicle Efficiency for Crete Carrier Corp,"Truckers Carbon Exchange, Inc.",Transport / Fleet Efficiency,Version 2.0,No,No,2009,2014,24952,24952,0,Us (48 States),NEBRASKA,US,"Industry, Innovation and Infrastructure;Sustainable Cities and Communities;Climate Action",SCS Global Services (Scientific Certification Systems),
8/29/14,ACR207,Improvements in Vehicle Efficiency for Crete Carrier Corp,"Truckers Carbon Exchange, Inc.",Transport / Fleet Efficiency,Version 2.0,No,No,2008,2014,12732,12732,0,Us (48 States),NEBRASKA,US,"Industry, Innovation and Infrastructure;Sustainable Cities and Communities;Climate Action",SCS Global Services (Scientific Certification Systems),
3/25/15,ACR208,RR ACR 2014,"RapRec Refrigerants, Inc.",Ozone Depleting Substances,20-Oct-11,Yes,No,2014,2015,315794,315794,0,Bowling Green,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","First Environment of California, Inc.",www.raprec.com
5/5/17,ACR210,Huron Mountain Club Forest Carbon Project,Huron Mountain Club,Forest Carbon,20-Oct-11,Yes,No,2017,2017,1342730,1099667,243063,"Marquette County, Michigan",MICHIGAN,US,Clean Water and Sanitation;Climate Action;Life on Land,"Environmental Services, Inc.",
8/12/19,ACR211,White Mountain Apache Tribe Forest Carbon Project,White Mountain Apache Tribe,Forest Carbon,20-Oct-11,Yes,No,2018,2019,89054,76515,12539,White River,ARIZONA,US,Clean Water and Sanitation;Climate Action;Life on Land,"S&A Carbon, LLC",
8/12/19,ACR211,White Mountain Apache Tribe Forest Carbon Project,White Mountain Apache Tribe,Forest Carbon,20-Oct-11,Yes,No,2017,2019,83517,71757,11760,White River,ARIZONA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
3/3/17,ACR211,White Mountain Apache Tribe Forest Carbon Project,White Mountain Apache Tribe,Forest Carbon,20-Oct-11,Yes,No,2016,2017,80677,69317,11360,White River,ARIZONA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
3/3/17,ACR211,White Mountain Apache Tribe Forest Carbon Project,White Mountain Apache Tribe,Forest Carbon,20-Oct-11,Yes,No,2015,2017,207505,178288,29217,White River,ARIZONA,US,Clean Water and Sanitation;Climate Action;Life on Land,"S&A Carbon, LLC",
5/29/15,ACR211,White Mountain Apache Tribe Forest Carbon Project,White Mountain Apache Tribe,Forest Carbon,20-Oct-11,Yes,No,2012,2015,4451645,3824852,626793,White River,ARIZONA,US,Clean Water and Sanitation;Climate Action;Life on Land,SCS Global Services (Scientific Certification Systems),
12/18/20,ACR212,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,245,Forest Carbon,Version 1.0,No,No,2020,2020,262969,210375,52594,70mile radius of Grand Rapids,MINNESOTA,US,Clean Water and Sanitation;Climate Action;Life on Land,"S&A Carbon, LLC",
12/18/20,ACR212,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,245,Forest Carbon,Version 1.0,No,No,2019,2020,197542,158033,39509,70mile radius of Grand Rapids,MINNESOTA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
11/23/20,ACR212,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,245,Forest Carbon,Version 1.0,No,No,2019,2020,210491,168392,42099,70mile radius of Grand Rapids,MINNESOTA,US,Clean Water and Sanitation;Climate Action;Life on Land,"S&A Carbon, LLC",
11/23/20,ACR212,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,245,Forest Carbon,Version 1.0,No,No,2018,2020,158879,127103,31776,70mile radius of Grand Rapids,MINNESOTA,US,Clean Water and Sanitation;Climate Action;Life on Land,"S&A Carbon, LLC",
4/10/19,ACR212,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,245,Forest Carbon,Version 1.0,No,No,2018,2019,681347,545078,136269,70mile radius of Grand Rapids,MINNESOTA,US,Clean Water and Sanitation;Climate Action;Life on Land,SCS Global Services (Scientific Certification Systems),
2/3/16,ACR212,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,245,Forest Carbon,Version 1.0,No,No,2014,2016,92041,82837,9204,70mile radius of Grand Rapids,MINNESOTA,US,Clean Water and Sanitation;Climate Action;Life on Land,"Environmental Services, Inc.",
2/3/16,ACR212,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,245,Forest Carbon,Version 1.0,No,No,2013,2016,69472,62525,6947,70mile radius of Grand Rapids,MINNESOTA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
2/3/16,ACR212,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,245,Forest Carbon,Version 1.0,No,No,2012,2016,21240,19116,2124,70mile radius of Grand Rapids,MINNESOTA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
2/3/16,ACR212,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,245,Forest Carbon,Version 1.0,No,No,2011,2016,16032,14429,1603,70mile radius of Grand Rapids,MINNESOTA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
5/22/15,ACR213,EOS ACR 213,EOS Climate Inc,Ozone Depleting Substances,20-Oct-11,Yes,No,2015,2015,127664,127664,0,El Dorado,ARKANSAS,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","SES, Inc.",www.eosclimate.com
7/9/15,ACR214,EOS ACR 214,EOS Climate Inc,Ozone Depleting Substances,20-Oct-11,Yes,No,2015,2015,145580,145580,0,El Dorado,ARKANSAS,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action","SES, Inc.",www.eosclimate.com
9/30/14,ACR221,Wabashco Clean Sweep 3,"Wabashco, LLC",Ozone Depleting Substances,20-Oct-11,Yes,No,2014,2014,112378,112378,0,Bowling Green,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action",Ruby Canyon Environment,
10/20/21,ACR222,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,"Ducks Unlimited, Inc.",Agricultural Land Management,Version 2.0,No,No,2019,2021,15858,15858,0,Missouri Coteau,NORTH DAKOTA,US,Clean Water and Sanitation;Climate Action;Life on Land,Ruby Canyon Environment,
10/20/21,ACR222,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,"Ducks Unlimited, Inc.",Agricultural Land Management,Version 2.0,No,No,2018,2021,16244,16244,0,Missouri Coteau,NORTH DAKOTA,US,Clean Water and Sanitation;Climate Action;Life on Land,Ruby Canyon Environment,
10/20/21,ACR222,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,"Ducks Unlimited, Inc.",Agricultural Land Management,Version 2.0,No,No,2017,2021,16809,16809,0,Missouri Coteau,NORTH DAKOTA,US,Clean Water and Sanitation;Climate Action;Life on Land,Ruby Canyon Environment,
10/20/21,ACR222,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,"Ducks Unlimited, Inc.",Agricultural Land Management,Version 2.0,No,No,2016,2021,17782,17782,0,Missouri Coteau,NORTH DAKOTA,US,Clean Water and Sanitation;Climate Action;Life on Land,Ruby Canyon Environment,
10/20/21,ACR222,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,"Ducks Unlimited, Inc.",Agricultural Land Management,Version 2.0,No,No,2015,2021,17587,17587,0,Missouri Coteau,NORTH DAKOTA,US,Clean Water and Sanitation;Climate Action;Life on Land,Ruby Canyon Environment,
8/31/18,ACR222,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,"Ducks Unlimited, Inc.",Agricultural Land Management,Version 1.0,No,No,2014,2018,9274,8150,1124,Missouri Coteau,NORTH DAKOTA,US,Clean Water and Sanitation;Climate Action;Life on Land,SCS Global Services (Scientific Certification Systems),
8/31/18,ACR222,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,"Ducks Unlimited, Inc.",Agricultural Land Management,Version 1.0,No,No,2013,2018,8281,7124,1157,Missouri Coteau,NORTH DAKOTA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
8/31/18,ACR222,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,"Ducks Unlimited, Inc.",Agricultural Land Management,Version 1.0,No,No,2012,2018,11807,10617,1190,Missouri Coteau,NORTH DAKOTA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
8/31/18,ACR222,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,"Ducks Unlimited, Inc.",Agricultural Land Management,Version 1.0,No,No,2011,2018,8825,7599,1226,Missouri Coteau,NORTH DAKOTA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
8/31/18,ACR222,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,"Ducks Unlimited, Inc.",Agricultural Land Management,Version 1.0,No,No,2010,2018,4347,3748,599,Missouri Coteau,NORTH DAKOTA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
10/28/14,ACR222,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,"Ducks Unlimited, Inc.",Agricultural Land Management,Version 1.0,No,No,2014,2014,7969,7969,0,Missouri Coteau,NORTH DAKOTA,US,Clean Water and Sanitation;Climate Action;Life on Land,SCS Global Services (Scientific Certification Systems),
10/28/14,ACR222,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,"Ducks Unlimited, Inc.",Agricultural Land Management,Version 1.0,No,No,2013,2014,6514,6514,0,Missouri Coteau,NORTH DAKOTA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
10/28/14,ACR222,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,"Ducks Unlimited, Inc.",Agricultural Land Management,Version 1.0,No,No,2012,2014,8811,8811,0,Missouri Coteau,NORTH DAKOTA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
10/28/14,ACR222,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,"Ducks Unlimited, Inc.",Agricultural Land Management,Version 1.0,No,No,2011,2014,6545,6545,0,Missouri Coteau,NORTH DAKOTA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
10/28/14,ACR222,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,"Ducks Unlimited, Inc.",Agricultural Land Management,Version 1.0,No,No,2010,2014,9544,9544,0,Missouri Coteau,NORTH DAKOTA,US,Clean Water and Sanitation;Climate Action;Life on Land,,
12/23/20,ACR223,Transformer Oil Reclamation Project,253,Industrial Process Emissions,Version 1.0,No,No,2020,2020,17381,17381,0,"2021 Steinway Blvd S.E, Canton, OH",OHIO,US,"Industry, Innovation and Infrastructure;Climate Action",Ruby Canyon Environment,www.hydrodec.com
12/23/20,ACR223,Transformer Oil Reclamation Project,253,Industrial Process Emissions,Version 1.0,No,No,2019,2020,8153,8153,0,"2021 Steinway Blvd S.E, Canton, OH",OHIO,US,"Industry, Innovation and Infrastructure;Climate Action",,www.hydrodec.com
12/13/19,ACR223,Transformer Oil Reclamation Project,253,Industrial Process Emissions,Version 1.0,No,No,2019,2019,29925,29925,0,"2021 Steinway Blvd S.E, Canton, OH",OHIO,US,"Industry, Innovation and Infrastructure;Climate Action",Ruby Canyon Environment,www.hydrodec.com
12/13/19,ACR223,Transformer Oil Reclamation Project,253,Industrial Process Emissions,Version 1.0,No,No,2018,2019,11291,11291,0,"2021 Steinway Blvd S.E, Canton, OH",OHIO,US,"Industry, Innovation and Infrastructure;Climate Action",,www.hydrodec.com
5/10/19,ACR223,Transformer Oil Reclamation Project,253,Industrial Process Emissions,Version 1.0,No,No,2018,2019,30156,30156,0,"2021 Steinway Blvd S.E, Canton, OH",OHIO,US,"Industry, Innovation and Infrastructure;Climate Action",Ruby Canyon Environment,www.hydrodec.com
5/10/19,ACR223,Transformer Oil Reclamation Project,253,Industrial Process Emissions,Version 1.0,No,No,2017,2019,41571,41571,0,"2021 Steinway Blvd S.E, Canton, OH",OHIO,US,"Industry, Innovation and Infrastructure;Climate Action",,www.hydrodec.com
5/10/19,ACR223,Transformer Oil Reclamation Project,253,Industrial Process Emissions,Version 1.0,No,No,2016,2019,34300,34300,0,"2021 Steinway Blvd S.E, Canton, OH",OHIO,US,"Industry, Innovation and Infrastructure;Climate Action",,www.hydrodec.com
8/19/16,ACR223,Transformer Oil Reclamation Project,253,Industrial Process Emissions,Version 1.0,No,No,2013,2016,42685,42685,0,"2021 Steinway Blvd S.E, Canton, OH",OHIO,US,"Industry, Innovation and Infrastructure;Climate Action",,www.hydrodec.com
8/19/16,ACR223,Transformer Oil Reclamation Project,253,Industrial Process Emissions,Version 1.0,No,No,2012,2016,40461,40461,0,"2021 Steinway Blvd S.E, Canton, OH",OHIO,US,"Industry, Innovation and Infrastructure;Climate Action",,www.hydrodec.com
8/19/16,ACR223,Transformer Oil Reclamation Project,253,Industrial Process Emissions,Version 1.0,No,No,2011,2016,31063,31063,0,"2021 Steinway Blvd S.E, Canton, OH",OHIO,US,"Industry, Innovation and Infrastructure;Climate Action",,www.hydrodec.com
8/19/16,ACR223,Transformer Oil Reclamation Project,253,Industrial Process Emissions,Version 1.0,No,No,2010,2016,36571,36571,0,"2021 Steinway Blvd S.E, Canton, OH",OHIO,US,"Industry, Innovation and Infrastructure;Climate Action",,www.hydrodec.com
8/19/16,ACR223,Transformer Oil Reclamation Project,253,Industrial Process Emissions,Version 1.0,No,No,2009,2016,14655,14655,0,"2021 Steinway Blvd S.E, Canton, OH",OHIO,US,"Industry, Innovation and Infrastructure;Climate Action",,www.hydrodec.com
8/19/16,ACR223,Transformer Oil Reclamation Project,253,Industrial Process Emissions,Version 1.0,No,No,2008,2016,319,319,0,"2021 Steinway Blvd S.E, Canton, OH",OHIO,US,"Industry, Innovation and Infrastructure;Climate Action",,www.hydrodec.com
7/2/21,ACR224,"SANTOS ENERGIA WIND POWER COMPLEX: SANTO ANTÔNIO DE PÁDUA, SÃO CRISTÓVÃO AND SÃO JORGE",SANTOS ENERGIA PARTICIPAÇÕES S.A.,Renewable Energy,Version 15.0,No,No,2019,2021,79828,79828,0,Trairí,Ceará,BR,Affordable and Clean Energy;Sustainable Cities and Communities;Climate Action,Ruby Canyon Environment,http://www.santosenergia.com.br/
7/2/21,ACR224,"SANTOS ENERGIA WIND POWER COMPLEX: SANTO ANTÔNIO DE PÁDUA, SÃO CRISTÓVÃO AND SÃO JORGE",SANTOS ENERGIA PARTICIPAÇÕES S.A.,Renewable Energy,Version 15.0,No,No,2018,2021,82614,82614,0,Trairí,Ceará,BR,Affordable and Clean Energy;Sustainable Cities and Communities;Climate Action,Ruby Canyon Environment,http://www.santosenergia.com.br/
7/2/21,ACR224,"SANTOS ENERGIA WIND POWER COMPLEX: SANTO ANTÔNIO DE PÁDUA, SÃO CRISTÓVÃO AND SÃO JORGE",SANTOS ENERGIA PARTICIPAÇÕES S.A.,Renewable Energy,Version 15.0,No,No,2017,2021,20064,20064,0,Trairí,Ceará,BR,Affordable and Clean Energy;Sustainable Cities and Communities;Climate Action,Ruby Canyon Environment,http://www.santosenergia.com.br/
7/2/21,ACR224,"SANTOS ENERGIA WIND POWER COMPLEX: SANTO ANTÔNIO DE PÁDUA, SÃO CRISTÓVÃO AND SÃO JORGE",SANTOS ENERGIA PARTICIPAÇÕES S.A.,Renewable Energy,Version 15.0,No,No,2016,2021,91554,91554,0,Trairí,Ceará,BR,Affordable and Clean Energy;Sustainable Cities and Communities;Climate Action,Ruby Canyon Environment,http://www.santosenergia.com.br/
7/2/21,ACR224,"SANTOS ENERGIA WIND POWER COMPLEX: SANTO ANTÔNIO DE PÁDUA, SÃO CRISTÓVÃO AND SÃO JORGE",SANTOS ENERGIA PARTICIPAÇÕES S.A.,Renewable Energy,Version 15.0,No,No,2015,2021,70490,70490,0,Trairí,Ceará,BR,Affordable and Clean Energy;Sustainable Cities and Communities;Climate Action,Ruby Canyon Environment,http://www.santosenergia.com.br/
3/31/15,ACR225,Wabashco Clean Sweep 4,"Wabashco, LLC",Ozone Depleting Substances,20-Oct-11,Yes,No,2015,2015,110003,110003,0,Bowling Green,OHIO,US,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action",Ruby Canyon Environment,
8/27/21,ACR226,Marshall County VAM Abatement project,"NextEra Energy Marketing, LLC",Coal Mine Methane,25-Apr-14,Yes,No,2020,2021,105538,105538,0,"Glen Easton, WV  26039",WEST VIRGINIA,US,"Industry, Innovation and Infrastructure;Climate Action",SCS Engineers,
