Project ID,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Name,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Additional Certification(s) / SDGs,ARB Eligible,Account Holder,Retirement Reason,Retirement Reason Details,Date Issued,Retirement Year
ACR113,2003,ACR-US-113-2003-149-201255088 to 201255107,20,12/23/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of EBH1230045630O367-5 - Christine and Johannes belling,12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201255108 to 201255127,20,12/23/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of EBH1230045983O368-5 - Beth and Paul Knipscheer,12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201255038 to 201255057,20,12/21/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of FGW1229885078O415-5 - Gregory Wojtowicz,12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201255058 to 201255087,30,12/21/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of EBH1229897280O366-6 - Hixon Street Staff,12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201255018 to 201255037,20,12/19/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of FGW1229710775O414-5 - Mark Smith,12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201255008 to 201255017,10,12/18/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of FGW1229657524O412-4 - Bedida Sampson,12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201254988 to 201255007,20,12/13/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of FGW1229227078O411-5 - The Girash Family,12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201254958 to 201254967,10,12/7/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of FGW1228694207O407-4 - Wilson Salls,12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201254968 to 201254977,10,12/7/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of FGW1228695372O408-4 - Eli Salls,12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201254978 to 201254987,10,12/7/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of FGW1228696308O410-4 - Tyler and Marshall Barg,12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201254928 to 201254957,30,12/6/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,"Retirement on behalf of EBH1228599701O364-6 - Tom, Julie, & the Kitty Cats",12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201254918 to 201254927,10,12/4/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of EBH1228419600O363-4 - Dariann Kihlstadius,12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201254878 to 201254917,40,11/30/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of EBH1228099745O362-7 - World Wealth Society,12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201254858 to 201254877,20,11/27/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of FGW1227762662O406-5 - Hannah J. Wiseman,12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201254848 to 201254857,10,11/22/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of FGW1227382913O405-4 - Eli Benjamin Neuman-Hammond,12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201254838 to 201254847,10,11/20/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of EBH1227163108O361-4 - Pamela Morejon,12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201254738 to 201254837,100,11/17/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of EBH1226964305O360-9 - RealChange,12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201253743 to 201254737,995,10/31/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of CRMC1031080000O000-1 - AASHE 2008 Conference,12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201253613 to 201253632,20,10/30/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of FGW1225416992O401-5 - The McCormack Family,12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201253723 to 201253742,20,10/26/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of EBH1225078607O359-5 - Elisabeth Meurer,12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201253563 to 201253612,50,10/22/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,"Retirement on behalf of FGW1224694050O400-9 - Corey, Andrew, Josh, Kay, Rosie, Drew, Lauren",12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201253703 to 201253722,20,10/13/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of EBH1223875844O358-5 - Cultural Connections LLC,12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201253513 to 201253562,50,10/7/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of FGW1223395245O399-9 - Dan Everett,12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201253693 to 201253702,10,10/5/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of EBH1223218535O357-4 - Temple Sinai of Glendale,12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201253483 to 201253502,20,10/2/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of FGW1222962466O397-5 - Larry and Kay Litten,12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201253503 to 201253512,10,10/2/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of FGW1222983715O398-4 - Erin and Kate's Birthdays,12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201253443 to 201253482,40,9/30/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of FGW1222832269O396-7 - Offset Funding,12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201253653 to 201253692,40,9/29/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,"Retirement on behalf of EBH1222719520O356-7 - Greg & Katherine LaForest 0"" Carbon Footprint""",12/20/07,2008
ACR113,2003,ACR-US-113-2003-149-201253633 to 201253652,20,9/23/08,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of EBH1222193166O355-5 - Mattson Design,12/20/07,2008
ACR113,2005,ACR-US-113-2005-151-120144339 to 120144838,500,11/5/07,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Guyot Designs,On Behalf of Third Party,Retirement on behalf of MicroBites 07-839427,1/6/06,2007
ACR113,2007,ACR-US-113-2007-154-200980515 to 200980672,158,11/5/07,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Guyot Designs,On Behalf of Third Party,Retirement on behalf of MicroBites 07-839427,10/18/07,2007
ACR113,2005,ACR-US-113-2005-151-120144319 to 120144338,20,5/13/07,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of FGW1179040811O258-5 - Bruce Frank,1/6/06,2007
ACR113,2005,ACR-US-113-2005-151-120144299 to 120144318,20,5/12/07,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of FGW1179008799O257-5 - Holley Flagg,1/6/06,2007
ACR113,2005,ACR-US-113-2005-151-120144279 to 120144298,20,5/11/07,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of FGW1178927201O256-5 - nnn,1/6/06,2007
ACR113,2005,ACR-US-113-2005-151-120144269 to 120144278,10,5/8/07,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of FGW1178645677O255-4 - Robert Schulbaum,1/6/06,2007
ACR113,2005,ACR-US-113-2005-151-120144259 to 120144268,10,4/29/07,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of EBH1177854838O215-4 - Daniel Ediger,1/6/06,2007
ACR113,2005,ACR-US-113-2005-151-120144249 to 120144258,10,4/22/07,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of EBH1177254022O214-4 - Ann H. Nelson,1/6/06,2007
ACR113,2005,ACR-US-113-2005-151-120144239 to 120144248,10,4/17/07,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of EBH1176871203O213-4 - Tiffany Smith,1/6/06,2007
ACR113,2005,ACR-US-113-2005-151-120144229 to 120144238,10,4/15/07,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of EBH1176681511O212-4 - Silent Auction Winning Bidder,1/6/06,2007
ACR113,2005,ACR-US-113-2005-151-120144219 to 120144228,10,4/13/07,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of EBH1176485461O211-4 - Karl F. Scheibner,1/6/06,2007
ACR113,2005,ACR-US-113-2005-151-120144199 to 120144218,20,4/8/07,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of EBH1176069123O209-5 - Clarissa Greene,1/6/06,2007
ACR113,2005,ACR-US-113-2005-151-120144119 to 120144198,80,4/2/07,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of EBH1175518084O206-9 - James Oates & William Li,1/6/06,2007
ACR113,2005,ACR-US-113-2005-151-120143839 to 120144118,280,4/1/07,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of EBH1175478436O204-9 - Yale School of Management,1/6/06,2007
ACR113,2005,ACR-US-113-2005-151-120115829 to 120115838,10,4/24/06,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,"Retirement on behalf of EBH1145913483O94-4 - Andy, Penny, Noah and Zuzzie",1/6/06,2006
ACR113,2005,ACR-US-113-2005-151-120115789 to 120115828,40,4/14/06,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of EBH1145038250O92-7 - Valerie & Marco Wedding,1/6/06,2006
ACR113,2005,ACR-US-113-2005-151-120115779 to 120115788,10,4/6/06,Greater New Bedford LFG,Landfill Gas Capture & Combustion,Version 1.0,Dartmouth,MASSACHUSETTS,US,,No,Commonwealth Resource Management Corporation,Retail Program Requirements,Retirement on behalf of EBH1144353169O90-4 - Adam Finelli,1/6/06,2006
ACR114,2013,ACR-US-114-2013-385-477276 to 477292,17,10/22/21,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,Clean Water and Sanitation;Climate Action;Life on Land,No,C2I LLC,On Behalf of Third Party,On behalf of BCSE,5/1/15,2021
ACR114,2019,ACR-US-114-2019-1071-841434 to 843433,2000,10/22/21,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,Clean Water and Sanitation;Climate Action;Life on Land,No,C2I LLC,On Behalf of Third Party,"On behalf of AT&T, Inc.",7/31/20,2021
ACR114,2019,ACR-US-114-2019-1071-412129 to 412777,649,10/11/21,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Arbor Day Foundation,On Behalf of Third Party,On Behalf of NIKE Neon,7/31/20,2021
ACR114,2018,ACR-US-114-2018-1072-425 to 1424,1000,10/4/21,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Arbor Day Foundation,On Behalf of Third Party,On Behalf of Atkore International Inc.,7/31/20,2021
ACR114,2017,ACR-US-114-2017-734-466462 to 468108,1647,9/29/21,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,Clean Water and Sanitation;Climate Action;Life on Land,No,"Natural Capital Partners Americas, LLC",Other,"Retired on behalf of Apax Partners LLP to compensate for verified Scope 1, 2 and 3 emissions in 2019 and 2020.",6/22/18,2021
ACR114,2017,ACR-US-114-2017-734-451445 to 460444,9000,8/23/21,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,Clean Water and Sanitation;Climate Action;Life on Land,No,EcoAct SAS,On Behalf of Third Party,Retired on behalf of Farfetch,6/22/18,2021
ACR114,2018,ACR-US-114-2018-1072-1 to 424,424,8/11/21,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Arbor Day Foundation,Other,LL and Online Donation,7/31/20,2021
ACR114,2019,ACR-US-114-2019-1071-540969 to 541433,465,8/11/21,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Arbor Day Foundation,Other,LL and Online Donation,7/31/20,2021
ACR114,2016,ACR-US-114-2016-736-165951 to 165976,26,8/11/21,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Arbor Day Foundation,Other,LL and Online Donation,6/22/18,2021
ACR114,2017,ACR-US-114-2017-734-472475 to 474974,2500,8/9/21,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Arbor Day Foundation,On Behalf of Third Party,K1 Investment Management LLC,6/22/18,2021
ACR114,2016,ACR-US-114-2016-736-165685 to 165950,266,8/9/21,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Arbor Day Foundation,On Behalf of Third Party,iCIMS,6/22/18,2021
ACR114,2017,ACR-US-114-2017-734-471462 to 472474,1013,8/9/21,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Arbor Day Foundation,On Behalf of Third Party,On Behalf of Vertical Supply Group,6/22/18,2021
ACR114,2017,ACR-US-114-2017-734-460462 to 466461,6000,6/30/21,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),Forest Carbon,Version 1.0,Mississippi Alluvial Valley,ARKANSAS,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Arbor Day Foundation,On Behalf of Third Party,On Behalf of MathWorks,6/22/18,2021
